Name	ORIG_FID	Latitude	Longitude
Sukahar	50187	24.48301869	82.44016995
Tenduha	50188	24.48459813	82.46510689
Rehada	50189	24.48682914	82.38179757
Gadwani	50190	24.48237406	82.41744499
Majhigawan	50191	24.67180863	82.47906247
Rajghat	50192	24.58090808	82.39401854
Deukhar	50193	24.92360542	81.32349589
Kasiyari	50194	24.92312724	81.39244817
Mauhariya	50195	24.92125532	81.37484895
Deori	50196	24.92298456	81.45633997
Gurguda	50197	24.9013979	81.29214019
Katangi	50198	24.91946493	81.43775988
Dandi	50199	24.91891355	81.40761403
Chipura	50200	24.82913592	81.09234159
Tejnaha	50201	24.91668908	81.47517958
Keota	50202	24.91876601	81.42467508
Patehara	50203	24.90634002	81.39156443
Bhanigawan	50204	24.89248012	81.44671997
Charparihanpurwa	50205	24.91060005	81.47049507
Kaithi	50206	24.91286924	81.3814131
Kolha	50207	24.85793523	81.27782023
Rauli	50208	24.90509087	81.36483711
Sigma	50209	24.91506914	81.43105425
Barhatha	50210	24.90988499	81.43975564
Baidanpurwa	50211	24.91214836	81.407474
Pathat	50212	24.89375467	81.3511576
Look	50213	24.89431742	81.40412616
Atthaisa	50214	24.90092112	81.39770004
Bhadra	50215	24.88438005	81.33612682
Gohata	50216	24.89399644	81.42030842
Itama	50217	24.87961718	81.36924319
Katai	50218	24.88124873	81.15284473
Bamhaniajmer	50219	24.8748167	81.27032713
Sirmaur	50220	24.84931532	81.35871057
Bamhani Gariha	50221	24.87315722	81.21465998
Kandehali	50222	24.87410041	81.19545054
Dondi	50223	24.88025655	81.17505693
Baraha Kalan	50224	24.87487765	81.16411994
Bamhani Raghubar	50225	24.86818556	81.23558438
Deogaon Khurd	50226	24.87603396	81.11792223
Antari	50227	24.87170669	81.14869836
Bhaluha	50228	24.87149207	81.13997128
Hinauti	50229	24.86621275	81.18240466
Baraha Khurd	50230	24.86795681	81.17445394
Deogaon Kalan	50231	24.86553417	81.11854676
Bhagada	50232	24.86306555	81.21186
Kitahana	50233	24.84902231	81.25598833
Dhawaiya	50234	24.86634626	81.15457832
Bamhauri	50235	24.86447938	81.22406525
Kumhara Judwani	50236	24.85631872	81.13574787
Ranehi	50237	24.85786996	81.18748639
Geruhai	50238	24.85426315	81.16726838
Salaiya	50239	24.85487361	81.11209191
Deori	50240	24.84786687	81.17914216
Duwari	50241	24.85337129	81.14821494
Joginhai	50242	24.86091734	81.26756423
Bhadariya	50243	24.85555041	81.22376291
Jadua	50244	24.85434097	81.26817532
Dulhara	50245	24.83566615	81.41504997
Baghmara	50246	24.85113778	81.19113966
Chitti	50247	24.84231207	81.13163998
Dogaraiha	50248	24.85008068	81.21028232
Chaura	50249	24.84340345	81.1135101
Pachauha	50250	24.9078358	81.04211863
Putariha	50251	24.84780056	81.15892073
Gahilwar Kalan	50252	24.84817685	81.19709998
Kohara	50253	24.84006582	81.39302074
Dadha	50254	24.84564042	81.20823152
Kharsan	50255	24.83987409	81.1237913
Behana	50256	24.84621979	81.15137184
Girbain	50257	24.83869563	81.16368225
Dulahinia	50258	24.83990853	81.22764051
Mahuakud	50259	24.84325811	81.10202656
Keoti	50260	24.83241448	81.46148247
Madarha	50261	24.84155708	81.19587852
Umariha	50262	24.83989499	81.20516235
Girgo	50263	24.83798143	81.14941367
Dhira	50264	24.83857316	81.1459812
Surwar	50265	24.83568436	81.40451879
Kurauliha	50266	24.83355868	81.20977014
Gadari	50267	24.83355048	81.18760532
Gadara	50268	24.83455404	81.10051026
Purwa	50269	24.8132918	81.28533008
Umariha	50270	24.82974546	81.17979339
Sendur Gaur Khurd	50271	24.8312958	81.14212614
Sendur Gaur Kalan	50272	24.82817374	81.13385783
Tikatiha	50273	24.83041706	81.15288407
Kethar	50274	24.82693159	81.12401087
Ragauli	50275	24.82459244	81.22910916
Kolha	50276	24.82841943	81.39932497
Bara	50277	24.81876151	81.09670853
Karariya	50278	24.82063006	81.39398427
Padariya	50279	24.81942368	81.19620527
Geruar	50280	24.82374891	81.07790242
Busaul	50281	24.82304121	81.21080408
Rajgarh	50282	24.81952995	81.4145097
Chamariya	50283	24.81753182	81.12430231
Hardiha	50284	24.82363508	81.14492419
Sapaha	50285	24.8232904	81.15064281
Bharuhiya	50286	24.82083923	81.16617588
Patharakher	50287	24.8162358	81.1748093
Balahara	50288	24.80680791	81.44492956
Kochari	50289	24.81109568	81.35133734
Ghathat	50290	24.80594943	81.43384981
Deori	50291	24.81544615	81.13900011
Jiwar	50292	24.80985575	81.18142949
Sakarjima	50293	24.81691774	81.14659275
Sadahana	50294	24.81076222	81.3629574
Kulhi	50295	24.81207446	81.15508196
Bhatigawan	50296	24.81069478	81.16418206
Dubaha	50297	24.80992526	81.21348731
Thanwariya	50298	24.80364339	81.23116259
Raipurwa	50299	24.80688567	81.1025486
Chamhariya Chauben	50300	24.80071351	81.08437512
Majhigawan	50301	24.80629556	81.11418143
Khamhariya Newaji	50302	24.80400483	81.07513799
Padari	50303	24.80196214	81.34525133
Kamarahat	50304	24.80941731	81.38493769
Jodhidandi	50305	24.80813282	81.13624625
Chakadahi	50306	24.8098572	81.14862613
Belhai	50307	24.80156925	81.17250757
Baboopur	50308	24.80758813	81.12494224
Kapuri	50309	24.80698909	81.47989683
Sapaha	50310	24.80517303	81.41283097
Chhotiharrai	50311	24.80673027	81.18667563
Majhiyar	50312	24.80443455	81.19746639
Belwa Sursari Singh	50313	24.80073639	81.38716076
Ailha	50314	24.7985464	81.24081157
Maraila	50315	24.79363815	81.31913871
Agethiya	50316	24.80340691	81.06132828
Jodhidandi	50317	24.80444725	81.14551131
Dadh	50318	24.80418798	81.15310849
Obara	50319	24.79747991	81.12229373
Dadhiya	50320	24.79840041	81.14012935
Kadauha	50321	24.798213	81.21594519
Piparachha	50322	24.79873475	81.05861337
Lakhanpur	50323	24.79984892	81.16042545
Hataha	50324	24.79595433	81.18892348
Kachanar	50325	24.79709718	81.09184061
Godaha	50326	24.79941671	81.14948319
Akauni	50327	24.797178	81.13274069
Jhakhaura	50328	24.78430851	81.09765683
Badi Harrai	50329	24.79215122	81.20312327
Look	50330	24.91244194	81.42455105
Baudaha	50331	24.89958618	81.17246583
Rehi	50332	24.90003599	81.15171475
Chandila	50333	24.89745965	81.20329418
Look	50334	24.90511598	81.41853284
Lohargawan	50335	24.88465164	81.13354754
Hanumatchua	50336	24.88769611	81.18281532
Dabrauhi	50337	24.85723232	81.29934431
Kapariya	50338	24.8737158	81.12991516
Jaraila	50339	24.82709651	81.17176246
Kaithahai	50340	24.82357846	81.15933798
Amaha	50341	24.8243132	81.11350365
Semaria	50342	24.78582136	81.15240037
Sagauna	50343	24.79505261	81.40624531
Kaudihai	50344	24.79084634	81.05807047
Bhedaraha	50345	24.7935393	81.36897964
Bela	50346	24.73551545	81.21379463
Khairhan	50347	24.79048109	81.38175833
Belahi	50348	24.78967664	81.10870007
Shahpur	50349	24.77969632	81.43370233
Umari	50350	24.77922515	81.40522898
Chachai	50351	24.77752154	81.29872281
Hatari	50352	24.7890848	81.47542535
Karmai	50353	24.78456327	81.22008194
Kolwar	50354	24.78315207	81.0739227
Sigai	50355	24.78833163	81.45875557
Pipara	50356	24.78059945	81.10920813
Hardua	50357	24.77421813	81.19041844
Khaira	50358	24.78798827	81.35716888
Semari	50359	24.77578051	81.11547635
Piparaha	50360	24.78032481	81.45223783
Badaraotiwariyan	50361	24.7825171	81.36641655
Latiyar	50362	24.78496007	81.21074622
Atraiya	50363	24.78122022	81.23450063
Mau	50364	24.78164356	81.35137458
Dihi	50365	24.7798904	81.33414524
Bara	50366	24.78123557	81.46423489
Kota	50367	24.77176091	81.17514247
Pathari	50368	24.75535303	81.33484122
Bhamra	50369	24.75927859	81.12665911
Bhedaraha	50370	24.7774193	81.37734231
Jarmai	50371	24.77216662	81.20875998
Godaha	50372	24.76300037	81.2564878
Ataraila	50373	24.77424353	81.4638852
Mauhara	50374	24.76824752	81.15988998
Amanaudhiya	50375	24.77171426	81.3544382
Gahanauwa	50376	24.77069362	81.36730703
Mahari	50377	24.76906544	81.33853556
Kumhara	50378	24.76173426	81.22732784
Khaira	50379	24.763135	81.45445299
Khara	50380	24.76350433	81.21400826
Sagra	50381	24.76881753	81.3794423
Jamu	50382	24.7614814	81.43192342
Palhan	50383	24.75583618	81.40545447
Purwa	50384	24.76505746	81.47165007
Dol	50385	24.76493644	81.34636336
Rampurwa Baudihai	50386	24.75759635	81.27780196
Badarao Gautaman	50387	24.76204717	81.36072872
Baraha	50388	24.76366834	81.30366235
Tata	50389	24.76053588	81.37607238
Matima	50390	24.75650198	81.31530106
Pali Gautaman	50391	24.76046515	81.41786438
Nadajhar	50392	24.75152993	81.18374498
Baraun	50393	24.74260261	81.29480174
Raura	50394	24.75698542	81.46988819
Bhatigawan	50395	24.75641607	81.38941783
Kushwar	50396	24.75153029	81.15303148
Jhalwar	50397	24.74342714	81.22217498
Purwa	50398	24.74939667	81.34827751
Dihiya	50399	24.74977359	81.3608182
Hatawa	50400	24.74774773	81.43305897
Pali Bhagwat Tola	50401	24.75450333	81.41604356
Sansar Pur	50402	24.74897903	81.47483835
Jokaha	50403	24.7488515	81.37654799
Jhulna	50404	24.90305395	81.0596894
Badagaon	50405	24.74575264	81.19840657
Patehara	50406	24.74621998	81.16686042
Phool	50407	24.75058079	81.46263447
Paliabhiman Singh Tola	50408	24.7463143	81.41655997
Delhi	50409	24.73754748	81.33121317
Phool	50410	24.74461555	81.45564198
Beeda	50411	24.73559029	81.25218983
Pipari	50412	24.74200296	81.38901916
Atraili	50413	24.74397734	81.27048112
Baikunthpur	50414	24.73362587	81.40691757
Sansar Pur	50415	24.73888853	81.47510721
Belari Khurd	50416	24.73712508	81.14134549
Belari Kalan	50417	24.73918565	81.13452045
Tighara	50418	24.73811303	81.1769906
Pharahad	50419	24.73703017	81.34701081
Karari	50420	24.73268998	81.4561779
Tilkhan	50421	24.72700217	81.37493581
Babiya	50422	24.72965551	81.14930016
Baghara	50423	24.72333961	81.19959386
Doha	50424	24.73437715	81.44389065
Kolahad	50425	24.72032188	81.22776998
Rimari	50426	24.73139681	81.35922761
Bagheriya	50427	24.72828014	81.16051169
Saur	50428	24.73369672	81.42908196
Amarkchha	50429	24.73093037	81.30668498
Kachur	50430	24.73049956	81.46978841
Kachhawara	50431	24.73264231	81.23545572
Tendun	50432	24.71608514	81.39908497
Andharkhoh	50433	24.90072728	81.04874394
Lainbadhari	50434	24.71524416	81.18226121
Nandani Pur	50435	24.72701064	81.22567408
Pharahad	50436	24.72721	81.3437046
Bhagada	50437	24.72825633	81.2386243
Dihawa	50438	24.72204701	81.32196231
Saur	50439	24.72397713	81.43212998
Patai	50440	24.72162352	81.46608934
Bagadha Pidihan	50441	24.71477398	81.36518871
Kharahari	50442	24.7149983	81.16542135
Nakata	50443	24.72487366	81.33038944
Hinauta	50444	24.72103036	81.35130745
Mau	50445	24.71709128	81.26022011
Patana	50446	24.71665886	81.30076355
Sukwar	50447	24.71833126	81.27682898
Patana	50448	24.72049933	81.45501839
Shahapur	50449	24.71141652	81.24459539
Nebuha	50450	24.71200131	81.42561292
Patehara	50451	24.70821841	81.34778326
Patana Kothar	50452	24.71554954	81.31452365
Hinauta	50453	24.7161253	81.35588662
Bhelaudi	50454	24.712571	81.22528071
Hardi Khurd	50455	24.70281999	81.44054997
Gabhuani	50456	24.70792721	81.33780602
Gabhuani	50457	24.71247849	81.35868812
Budhagawan	50458	24.71177398	81.46061064
Baghera	50459	24.70396068	81.45429631
Podi	50460	24.7086515	81.21253011
Bhaluha	50461	24.70847221	81.28752253
Bagdha Dubey	50462	24.70410906	81.32899425
Guhiya	50463	24.70765466	81.37147064
Hardibandh	50464	24.7098483	81.43795561
Barha	50465	24.70564254	81.30989314
Gabhuani	50466	24.70727219	81.36041639
Moharawa	50467	24.70228314	81.27814239
Barwah	50468	24.70644306	81.26118378
Mado	50469	24.70355389	81.39814385
Chhirahata	50470	24.78443694	81.06626645
Danditola	50471	24.86126793	81.2316449
Madaba	50472	24.85799584	81.15879935
Baraha Mudwar	50473	24.8632007	81.16698292
Kharauli	50474	24.8118376	81.37211081
Pati	50475	24.90441467	81.09465552
Ormani	50476	24.89537002	81.1126451
Pratappur	50477	24.89307537	81.08097385
Bijahari	50478	24.89001977	81.03600498
Mauhariya	50479	24.89125126	81.06421971
Basahara	50480	24.89048838	81.04811579
Budha	50481	24.88562437	81.09427074
Majhiyar	50482	24.88184474	81.03675906
Devgaon	50483	24.87918514	81.04807998
Tikar	50484	24.8766744	81.08363555
Jhala	50485	24.87866386	81.1007638
Jamuwani	50486	24.87688074	81.06750024
Kudaraha	50487	24.86890845	81.0768574
Shukwah	50488	24.87328948	81.04464976
Khadbari	50489	24.86898851	81.06783665
Badkan	50490	24.86040215	81.09526766
Bhathdandi	50491	24.86642547	81.05406669
Agra	50492	24.86575476	81.04142965
Barha	50493	24.86235133	81.03617933
Batahra	50494	24.91047793	81.07600439
Majhigawan	50495	24.85837609	81.05021748
Vijaipur	50496	24.85650932	81.06893675
Sirbari	50497	24.85355755	81.07904266
Bitma	50498	24.84738439	81.06022039
Karaundi Kalan Kothar	50499	24.84684013	81.04720973
Hardi	50500	24.84036433	81.08280108
Chhapar	50501	24.91962877	81.09045035
Matiyar	50502	24.88141577	81.05570531
Karaundi Khurd	50503	24.83634093	81.0664807
Hariharpur	50504	24.81904235	81.05616002
Nakehli	50505	24.8101099	81.03246704
Paduhar	50506	24.80766744	81.04607553
Khadauri Khurd	50507	24.80056692	81.04078019
Pipari	50508	24.8480665	81.03286486
Rimari	50509	24.78483646	81.04820493
Sonwarsa	50510	24.78509007	81.08814555
Karkoti	50511	24.78028254	81.08109743
Patana Khurd	50512	24.76800411	81.03490584
Chitgarh	50513	24.76783352	81.07640387
Haliya Khurd	50514	24.84113324	81.03712157
Nimaha	50515	24.76863914	81.05274952
Semari	50516	24.764179	81.09077781
Bihara	50517	24.73512224	81.05756306
Deora	50518	24.74853556	81.09271244
Karhi Kalan	50519	24.75172735	81.04237074
Udaka	50520	24.75442403	81.03350049
Karhi Khurd	50521	24.74753567	81.04881354
Mahdewa	50522	24.7389258	81.10793576
Bara	50523	24.73535142	81.11827936
Tikuri	50524	24.73501616	81.07891451
Laulachh	50525	24.71775275	81.08739528
Golhata	50526	24.70852116	81.13099542
Magarwar	50527	24.72230207	81.06785596
Deori	50528	24.72248991	81.13387858
Thathaura	50529	24.71318755	81.11372858
Piprachha	50530	24.70923962	81.10242498
Bhatigawan	50531	24.71357428	81.07090604
Rajarwar	50532	24.70475899	81.04235521
Dhondhi	50533	24.7101716	81.06333156
Khamha	50534	24.70375204	81.0717805
Amchuwa	50535	24.87304911	81.03587129
Haliya Mahesh	50536	24.83201914	81.03531998
Karhi Tukda	50537	24.73477153	81.04172523
Karaundi Kalan	50538	24.83728726	81.05089863
Pathrauda	50539	24.83346359	81.06141598
Kandaila Khurd	50540	24.86438991	81.05950429
Barau	50541	24.88448778	81.06735248
Patna Kalan	50542	24.78655806	81.03614588
Umarhan	50543	24.869209	81.04972925
Halawan	50544	24.8524164	81.04007406
Belha	50545	24.85663611	81.05574438
Bande	50546	25.10402772	81.25581273
Gurdari	50547	24.99674077	81.24745226
Magdaur	50548	25.1433638	81.35492488
Salaiya Khurd	50549	25.05651076	81.45759997
Kakredi	50550	24.92158502	81.24105494
Mainaha	50551	24.93041962	81.18069128
Bahilpurwa	50552	25.03320034	81.35733997
Rasoiya	50553	24.93122637	81.03920923
Kolkariya	50554	24.93260867	81.07265433
Majhiyari	50555	25.1420224	81.30043925
Dabhaura	50556	25.12013817	81.28624475
Chungi	50557	25.13051515	81.37293568
Ghuman	50558	25.1043876	81.37597049
Deopuja	50559	25.11985086	81.33479019
Dhurkuchh	50560	25.09774247	81.33656415
Pati	50561	25.05658099	81.40622817
Khadhu	50562	25.11795501	81.42619766
Bichhihar	50563	25.1115371	81.34677907
Chhamuha	50564	25.09989784	81.27313963
Tilau	50565	25.10559979	81.40465307
Jirauha	50566	25.06031188	81.33373747
Rimari	50567	25.08398868	81.4184237
Manikadarh	50568	25.08186191	81.35041828
Kota	50569	25.07947755	81.33370202
Khajha	50570	25.06435114	81.4290566
Khara	50571	25.07652159	81.45203195
Birpur	50572	25.07236065	81.38486997
Latiyar	50573	25.03353293	81.36689313
Lafda	50574	25.07144044	81.27847449
Gumari	50575	25.06252345	81.31404007
Nonari	50576	25.06521827	81.29763453
Sohawalkalan	50577	25.06546397	81.36710265
Salaiya Khurd	50578	25.06551102	81.46739102
Geduraha	50579	25.06604166	81.32410498
Bhatimojra	50580	25.05497911	81.47061034
Sohawalkhurd	50581	25.05522604	81.35022011
Darraha	50582	25.05320465	81.38316515
Jatari	50583	25.04777296	81.27703237
Madari	50584	25.0445621	81.36478348
Badachh	50585	25.03416858	81.4341951
Tikari	50586	25.04593273	81.30833182
Rangpatera	50587	25.04380452	81.46833186
Hanumangarhi	50588	25.02409699	81.3921325
Kotwa Kamodsingh	50589	25.04317321	81.29836285
Lohrauhi	50590	25.04296979	81.39525717
Salaiya Kalan	50591	25.04325577	81.45392659
Panwar Khurd	50592	25.04184413	81.34074195
Champagarh	50593	25.02899405	81.41260997
Loni	50594	25.04164667	81.31593634
Khaira	50595	25.03614032	81.3875391
Loni	50596	25.03525228	81.32199668
Bareti Kalan	50597	25.01629506	81.45336941
Lohgarh	50598	25.02520038	81.27486953
Ansara	50599	25.02750362	81.33270027
Panwar Kalan	50600	25.03426131	81.34746956
Kotwa Govindsingh	50601	25.03472837	81.31083998
Paltanpur	50602	25.03077807	81.29975509
Baretikhurd	50603	25.03149524	81.46434916
Nastgawan	50604	25.0266975	81.37839758
Chateh	50605	25.02018628	81.47253381
Kotwa Khas	50606	25.025621	81.32099782
Dondar	50607	25.03020422	81.28949314
Pathripurwa	50608	25.02345659	81.43979755
Raghunathpur	50609	25.02144961	81.31352055
Benidih	50610	25.02401539	81.3470542
Patiyari	50611	25.02462621	81.36184061
Bausadwa	50612	25.02527596	81.29263274
Chaur	50613	25.01673127	81.4009188
Turka	50614	25.01820748	81.46601344
Kanti	50615	25.01578239	81.37805216
Bausad	50616	25.00476888	81.2926682
Deori	50617	25.0177479	81.39163404
Raikwara	50618	25.01584498	81.42141724
Uparwar	50619	25.01358943	81.35690915
Pipariya	50620	25.01380489	81.41271187
Chhataini	50621	25.00859951	81.32639766
Hardoli	50622	24.98544057	81.29054748
Hadhai	50623	25.00519514	81.3084999
Kalyanpur	50624	25.00870048	81.35137031
Gurh	50625	25.0044502	81.34053233
Deori	50626	25.00861935	81.38870538
Shivpur	50627	25.00835937	81.40869571
Kalyanpur	50628	25.00158299	81.36000497
Pateri	50629	25.00748716	81.43189041
Kanti	50630	25.0080319	81.37994684
Deori	50631	25.00096127	81.40762997
Kanchanpur	50632	24.99621009	81.38802988
Andawa	50633	25.00307216	81.4361467
Kanchanpur	50634	24.99779924	81.37551401
Gahilwar	50635	24.99299411	81.3207277
Khamhariya	50636	24.99691982	81.43851681
Kolaha	50637	24.99783617	81.35219231
Chaukhandi	50638	24.9886759	81.404011
Ovari	50639	24.95884031	81.27024898
Andawa	50640	24.99396938	81.44668837
Bamari	50641	24.99628262	81.47381516
Sigatipurwa	50642	24.99564658	81.46002457
Majan	50643	24.99586535	81.42902417
Kushaha	50644	24.99292558	81.3465861
Bandarkol	50645	24.99133405	81.42375061
Jodawarpur	50646	24.97662813	81.36587177
Barhulagijatar	50647	24.99061524	81.37921803
Bhusunu	50648	24.99000015	81.4779015
Usaki	50649	24.98773683	81.45118183
Dihiya	50650	24.99121634	81.47177355
Bhamarkachchh	50651	25.0086281	81.42117583
Dadar	50652	24.99031224	81.46147516
Jalaiya	50653	24.98559715	81.42922494
Derwa	50654	24.98581074	81.43924193
Barhulanivihanpurwa	50655	24.98853956	81.37146293
Sehuda	50656	24.99179367	81.35676687
Khamhariya	50657	24.98485165	81.34527592
Khoha	50658	24.9827444	81.41480541
Dungi	50659	24.98371239	81.38509904
Gauhana	50660	24.98448152	81.46386965
Itaura	50661	24.98253344	81.47409846
Panti	50662	24.97315875	81.37445815
Sehuda	50663	24.98174345	81.35387572
Bawandhar	50664	24.98136343	81.45404934
Kirhai	50665	24.9747287	81.43864289
Konikalan	50666	24.96062768	81.30708747
Kuthila	50667	24.97639594	81.41421767
Sehuda	50668	24.97560412	81.3506094
Purwajokhuram	50669	24.97494982	81.42301224
Garhawa	50670	24.97087446	81.45292311
Luchki	50671	24.97373373	81.46384674
Teduni	50672	24.97489026	81.40139197
Jahdar	50673	24.97058388	81.40391871
Mahilo	50674	24.97318753	81.47320508
Harduha	50675	24.9684505	81.41485188
Basrehi	50676	24.96574808	81.42553932
Bhadarinmojra	50677	24.96742833	81.39331099
Kirkil	50678	24.96850274	81.47293456
Khaptiha	50679	24.9611716	81.4667448
Pataiti	50680	25.10190235	81.31750327
Mudpor	50681	25.10411517	81.34063307
Bhainshati Kalan	50682	25.08779113	81.29316011
Bhainshati Khurd	50683	25.08299636	81.30045934
Bhamarkachchh	50684	25.00082984	81.42830406
Kalyanpur	50685	24.99171225	81.33354997
Bhadarinpurwa	50686	24.98661941	81.4222214
Kushaha	50687	24.97999093	81.33839622
Mahilo	50688	24.9769757	81.47583573
Naubasta	50689	24.96045991	81.39068513
Dagdaiya	50690	24.96465957	81.47573258
Baraulipanden	50691	24.96136048	81.45145164
Gobara	50692	24.96197088	81.43511038
Kachhigawan	50693	24.96160197	81.41229528
Atraila	50694	24.95744868	81.38311049
Punchhi	50695	24.95779868	81.36821997
Maharajpurwa	50696	24.9585821	81.40156044
Bhitari	50697	24.95669472	81.43128499
Ojhapurwa	50698	24.95574185	81.4133757
Chaknandibhauji	50699	24.95505779	81.44444461
Gadha	50700	24.95095478	81.45509384
Karwalpurwa	50701	24.95016009	81.40147273
Dhakhara	50702	24.95290693	81.37418667
Kotwa	50703	24.94851054	81.37563436
Kharpata	50704	24.94979899	81.43314334
Mohanpur	50705	24.94883481	81.38980528
Gadehra	50706	24.9428632	81.32982365
Pariharinpurwa	50707	24.94689545	81.41198642
Purwa	50708	24.9461657	81.44376729
Nagma	50709	24.93425167	81.47550787
Karroh	50710	24.94697297	81.42229392
Khatika	50711	24.94120622	81.46709278
Deolihanpurwa	50712	24.94203745	81.43636785
Manipur	50713	24.9427212	81.39557149
Bhatigawan	50714	24.94028457	81.42688804
Gadha	50715	24.93514765	81.44860563
Hardahan	50716	24.93931772	81.38527982
Barauha Kyota	50717	24.93318564	81.39548997
Jonha	50718	24.93129712	81.40700136
Puranikpurwa	50719	24.92865825	81.38334355
Gohata	50720	24.92660462	81.42903615
Gohata	50721	24.9279123	81.41847715
Naua	50722	24.96262241	81.35404417
Chakdagdaiya	50723	24.95542774	81.47416428
Dhakhara	50724	24.9439469	81.37980812
Chaubenpurwa	50725	24.94245981	81.40490928
Bamhana	50726	24.96480326	81.40194387
Sehuda	50727	24.97056364	81.35408249
Ramgarhwa	50728	24.96569286	81.36589149
Bhitauha	50729	24.97486503	81.39308692
Gagahana	50730	24.97467349	81.38598354
Lawarpurwa	50731	24.96920439	81.38585265
Baisanpurwa	50732	24.97899048	81.37763089
Kitaha	50733	24.98800284	81.36085311
Barhulasigotola	50734	24.98257532	81.37111105
Bandhaikipati	50735	24.98292024	81.36423287
Tikaitanpurwa	50736	24.9721843	81.3646548
Patihanpurwa	50737	24.97687	81.35884711
Jodawarpur	50738	24.971876	81.35923813
Patisarnamsingh	50739	24.96718155	81.37837965
Janakhai Kalan	50740	24.90508036	81.52258683
Gohat	50741	24.92242475	81.48487156
Deur	50742	24.91662287	81.65510459
Ghuma	50743	24.91095346	81.6780476
Barhat	50744	24.90485469	81.6281235
Janakhai Khurd	50745	24.91623525	81.50469458
Gangtira	50746	24.89014189	81.68437653
Sarra	50747	24.89873737	81.65836586
Gadahi	50748	24.89001913	81.59422757
Paipkhara	50749	24.89651844	81.70030472
Khujh	50750	24.8910038	81.69757854
Kankar	50751	24.88517338	81.64164284
Kalwari	50752	24.87387169	81.66088956
Lohara	50753	24.87986345	81.61470795
Gadihapar	50754	24.88289709	81.7038515
Karahiya	50755	24.88138638	81.62752836
Gangi	50756	24.88527876	81.69458971
Pangadi Khurd	50757	24.87210667	81.5485266
Gangi	50758	24.88075965	81.69270029
Sedaha	50759	24.8759045	81.58747326
Jamai Kalan	50760	24.87045489	81.64105569
Hinauti	50761	24.87293397	81.59764006
Parsadha	50762	24.87461658	81.69775029
Pangadi Kalan	50763	24.85048012	81.58190997
Dadh	50764	24.87008633	81.62891356
Pahilpar	50765	24.8678175	81.69602995
Bhamariya	50766	24.8688845	81.60640847
Newariya	50767	24.8670512	81.61836266
Kyota	50768	24.8670078	81.59114468
Rojhauhi	50769	24.86774653	81.5000056
Bhadawal	50770	24.85969503	81.69019579
Badokhar	50771	24.86321019	81.60926466
Ataraila	50772	24.85713515	81.54663182
Bamhani	50773	24.86446002	81.59810783
Bhaukhari Kalan	50774	24.85116384	81.52785111
Lalwari	50775	24.8567177	81.66968997
Dubgawan	50776	24.86062433	81.6305015
Lotani	50777	24.86277943	81.58906935
Jamaikhurd	50778	24.85506961	81.64687416
Sarai Unmulan	50779	24.85455718	81.51135305
Kathmana	50780	24.85763982	81.58198918
Kaitha	50781	24.85204941	81.51953197
Chiyar	50782	24.85833951	81.60057132
Dhauwana	50783	24.8560114	81.61676757
Turka	50784	24.85375077	81.53857401
Banpatai	50785	24.85263167	81.55833304
Bhitwa	50786	24.84961825	81.69432738
Soharwa	50787	24.85039472	81.62662497
Badiaur	50788	24.85092106	81.60785001
Gadhawaramdeosingh	50789	24.84358956	81.68014324
Bhaukhari Khurd	50790	24.84253276	81.53727421
Kaitha	50791	24.84477341	81.63020052
Chhatragarh Kalan	50792	24.84427694	81.6681269
Bans	50793	24.83516822	81.58780666
Misira	50794	24.84229972	81.61511412
Amiliya	50795	24.83977033	81.64808634
Kasiyargaon	50796	24.83587621	81.70350654
Sarai Kothar	50797	24.84199963	81.50703677
Patai	50798	24.83919646	81.56075223
Kolaha	50799	24.83725929	81.54931997
Itaha	50800	24.83674678	81.63228103
Tikurdasi	50801	24.83719823	81.69351244
Rehadi	50802	24.82828859	81.49189497
Ghoraha	50803	24.70258913	81.57082244
Madhi	50804	24.83290153	81.66067371
Lalgaon	50805	24.8174926	81.52403914
Bhathawa	50806	24.83386331	81.56811878
Padua	50807	24.82862439	81.61336964
Kolahai	50808	24.82227514	81.50666841
Chhatragarh	50809	24.83423885	81.67466997
Dubaha	50810	24.82923015	81.69412514
Nivi	50811	24.70471382	81.62793293
Agdal	50812	24.82838563	81.64578043
Akalsi	50813	24.82720768	81.63245516
Bantar	50814	24.82734815	81.60226944
Siswa	50815	24.8229184	81.54670091
Gadhawalakhankherihan	50816	24.82678683	81.66895034
Rimaribaban	50817	24.81670529	81.66078997
Mal	50818	24.82091464	81.59778227
Mudila	50819	24.823886	81.66197131
Baherakhuman	50820	24.82176745	81.68383304
Dasapurwa	50821	24.82511438	81.55865373
Sigti Khurd	50822	24.8227905	81.69367587
Dadar Kala	50823	24.81990563	81.49080059
Gadhawaramdutt	50824	24.8219011	81.66813006
Bagahiya	50825	24.81733048	81.50007862
Lauri	50826	24.81023028	81.61852517
Katan	50827	24.82089341	81.5589852
Budhawa Mamla	50828	24.82043643	81.67413109
Lauri	50829	24.81611393	81.63531238
Gambhirpur	50830	24.81902795	81.64493625
Sigti Kalan	50831	24.81771799	81.69090587
Tehara	50832	24.8157282	81.55512073
Majanraksa	50833	24.81261172	81.59237497
Sigti Nankar	50834	24.81479432	81.68641927
Dagdagpur	50835	24.81144969	81.54433222
Madari	50836	24.81012503	81.56267343
Rimari Varaiyan	50837	24.80992508	81.65810099
Garh	50838	24.80559027	81.64689568
